id,MedHouseVal
37303,3.346008569207347
37304,2.956136283048026
37305,1.2591681283779272
37306,2.090838122426914
37307,2.247778081204812
37308,4.3613570301413755
37309,2.9005088841133846
37310,2.0614981796692975
37311,1.9572211935541401
37312,1.6079235659650357
37313,2.549302249612644
37314,2.9859512291094283
37315,0.794383656123363
37316,0.7695568944833489
37317,3.5361095917170298
37318,2.314661028051222
37319,1.898497276039231
37320,1.153277536529985
37321,2.0239593552422854
37322,1.9310549783541053
37323,2.5139043586437606
37324,1.2645601991814615
37325,2.327097290325341
37326,1.172516071208929
37327,2.134608096140499
37328,1.6769152447385487
37329,1.3002808767601568
37330,1.0468416039677015
37331,2.286125611955535
37332,0.9792718148970763
37333,2.6540593958857506
37334,1.8395143374063294
37335,1.9783609237110809
37336,1.7471383580249302
37337,0.692069678482645
37338,1.8538529004776807
37339,1.0855847925434545
37340,1.753737088519462
37341,2.7143533047858828
37342,2.0235405190820392
37343,1.0648393970026702
37344,2.2361617104888736
37345,4.176755639410635
37346,1.2660239668925743
37347,1.960664277117977
37348,1.0483606319170746
37349,1.1047174236354298
37350,1.8561599084683709
37351,2.6586958617309575
37352,2.1771238650584652
37353,2.033362816654047
37354,3.136443975484152
37355,1.6699829770824088
37356,0.9024249317594233
37357,2.858498955411496
37358,3.8968265250365524
37359,3.460534670342754
37360,0.9122274199196614
37361,2.660627204269079
37362,0.01548625432240991
37363,0.2599503528083622
37364,3.168112923732055
37365,2.833713854643328
37366,1.1615402621088629
37367,1.8145932207421092
37368,1.2649418776301113
37369,1.6887981719424836
37370,0.7146154008359329
37371,1.3108793923815039
37372,0.9579025658185523
37373,0.8227891912262812
37374,0.767847246548593
37375,1.575635749417794
37376,2.747451830206858
37377,2.6279715434854323
37378,2.1207637466915497
37379,1.2444446384806227
37380,0.8703340885519579
37381,0.4569410215432059
37382,1.2488363773713378
37383,3.9464077695132507
37384,2.1866727538156536
37385,2.6985322317184517
37386,1.471848832073176
37387,1.736139569486931
37388,3.7136889631987238
37389,2.9203099990165993
37390,3.5237489168741325
37391,2.730881674099277
37392,0.547154412052907
37393,3.93582609247017
37394,3.3165122630540735
37395,1.8202070263559829
37396,2.777449306294549
37397,1.3532547100049261
37398,1.411710017388851
37399,1.0844002015354315
37400,2.1712078704790874
37401,1.0359022222373506
37402,1.1174804929179745
37403,1.6997641079223615
37404,2.2430469662737966
37405,0.7716662851135627
37406,3.16523699632068
37407,1.8876412171435741
37408,2.223250304440451
37409,2.212947778948469
37410,1.8315818514114133
37411,1.3303783223326824
37412,1.2625663264809925
37413,4.056585889158088
37414,0.44963543047171384
37415,1.2960156961467515
37416,1.6569217030320942
37417,3.5882710389884327
37418,2.6726388205777427
37419,4.106970254535754
37420,3.0029597976239546
37421,1.7028178711192172
37422,3.063846313335197
37423,2.8889106176545325
37424,1.6907334218004308
37425,2.7621698263020074
37426,1.8582033140817433
37427,2.862593021535235
37428,1.593264702660605
37429,0.8550006503042118
37430,1.4675163134085205
37431,2.9289237156227834
37432,1.973990910703813
37433,4.187202187551721
37434,2.1246084730713357
37435,1.395251607884358
37436,2.0090576079035474
37437,2.128420731575462
37438,2.008410419101267
37439,2.47879982854808
37440,0.6490443067698319
37441,2.061035830578608
37442,3.144951892203548
37443,1.1858284532970575
37444,2.6310849732125807
37445,2.238731633256987
37446,3.1146139296877204
37447,2.410348283791098
37448,2.918026300069872
37449,1.194545427615409
37450,1.7666710486137183
37451,2.910183069626522
37452,2.7536595479145856
37453,1.9960343915548524
37454,1.3523167170856292
37455,2.035170053478531
37456,1.203398204293726
37457,1.319806482838058
37458,0.42087108651773786
37459,1.2886580549374291
37460,2.055992974117983
37461,1.370834288222834
37462,2.93206483622463
37463,2.8606068817813446
37464,1.7133845266389671
37465,1.3469445022100164
37466,1.2770418141250057
37467,1.3558984085790313
37468,4.285481743658891
37469,2.2080466205431337
37470,3.2115670966677676
37471,2.492638151743351
37472,3.2742635911599063
37473,1.4498320080797071
37474,1.130095911236281
37475,1.2708085083682343
37476,1.1603380840264543
37477,1.1768175703708978
37478,1.260103038822209
37479,1.9184276124509947
37480,0.7879040544624805
37481,1.8116019784977466
37482,1.2582651368111852
37483,3.819498105522748
37484,1.251057443590855
37485,3.554182558542335
37486,2.6117075960778533
37487,3.584732100934456
37488,2.217782186077242
37489,2.148031455841994
37490,2.1651536828305677
37491,1.160938404207113
37492,2.549965140073497
37493,0.9851037712934168
37494,1.772128076236066
37495,2.81699586777748
37496,0.5549818919611771
37497,1.7720060319509572
37498,0.6672034634381665
37499,0.9091743523072642
37500,2.4959654605099164
37501,2.8438983363846972
37502,3.8427633696634427
37503,1.837723126738434
37504,2.443355309723283
37505,2.409750265235742
37506,3.485070390117964
37507,1.7221975439763355
37508,1.8940510816568763
37509,2.0485082220782878
37510,1.1776994475268658
37511,1.762327575915774
37512,2.688033091335707
37513,1.3503075114987837
37514,2.7002426042008087
37515,2.234990610028678
37516,2.673674227385144
37517,3.7985913884626443
37518,1.4908455219523231
37519,2.129701442406591
37520,2.2369297589326034
37521,0.9381731742167103
37522,3.014886701157419
37523,2.932147596611321
37524,2.5435744874769988
37525,1.2263987568419465
37526,1.4178396935439594
37527,3.9618963903422557
37528,2.9532199356252637
37529,2.4645715829628267
37530,2.0480953666263493
37531,1.560728784110185
37532,2.2631970327171316
37533,3.9033952936613603
37534,3.025254836987236
37535,2.1850325288044816
37536,2.173588219433748
37537,1.0865905201701076
37538,0.8733995467730766
37539,1.241888421741055
37540,3.6633612139312954
37541,1.8998954116149271
37542,1.3488669159348299
37543,2.7703337605675245
37544,1.8803173158837074
37545,0.7095235696708129
37546,0.9227764633020872
37547,3.7723602158979803
37548,0.994448864380356
37549,2.0075507554798184
37550,3.058645146220291
37551,0.4842917222625398
37552,2.7848025008218142
37553,1.8370501276528919
37554,2.286267014498847
37555,0.3420788863282964
37556,1.217980287232677
37557,1.4531585543437036
37558,1.3109454967661485
37559,2.2402562301444786
37560,2.32322338561575
37561,3.1633801260325383
37562,1.8814674513445055
37563,2.1815113593448636
37564,2.4573484226189044
37565,3.8451393153808735
37566,1.8045717539686923
37567,3.092860971626128
37568,2.30437021511622
37569,0.6696723656162458
37570,3.3332750811511014
37571,2.9046649547983057
37572,3.8693791718112918
37573,1.730259958264477
37574,3.8411987351956327
37575,1.1631659988690666
37576,3.3283076264558114
37577,1.6497699686302894
37578,1.2478051638057996
37579,2.1288687337289374
37580,1.9060932572981737
37581,0.4813498720816505
37582,2.5583655960470706
37583,0.6996935923930718
37584,1.7855373186849532
37585,2.381203818492634
37586,0.5714171554033416
37587,1.3135792501217247
37588,2.2141396434229543
37589,2.4660528073231127
37590,1.9755194366236535
37591,3.181392120559996
37592,1.068967404839126
37593,4.162265868974539
37594,1.2183725143014135
37595,0.7151265120605625
37596,2.8397761363686627
37597,1.7012269708670134
37598,2.6712347831349166
37599,2.288257980778421
37600,1.6897131465265738
37601,0.6472131871831976
37602,1.468014662987708
37603,2.421077563731492
37604,1.278758009342658
37605,0.9144819541803224
37606,2.7711709985523774
37607,1.8837772785206601
37608,1.475271548846992
37609,1.1456092777345745
37610,0.31937655741116977
37611,2.3799764762986495
37612,1.661606092458689
37613,1.4279808936110114
37614,1.5709328071986963
37615,0.9840157519328123
37616,1.8522537782568778
37617,1.365717477750081
37618,1.9717042299159482
37619,1.0832326012537807
37620,1.7077293631782657
37621,1.4235400404372935
37622,2.0615048410462307
37623,1.4919730363314945
37624,4.165139908351609
37625,3.424906495522422
37626,1.254296871000412
37627,3.1740071502811773
37628,2.5389073388047363
37629,1.641972201123222
37630,1.6891082767807863
37631,2.271744303742862
37632,2.005606576564391
37633,2.0008729092669886
37634,1.6362076451739505
37635,1.8711043997802257
37636,1.5301804817813496
37637,1.9685623879551304
37638,2.080091252920675
37639,1.9115215529890222
37640,1.5746007044299757
37641,1.2216579940070158
37642,1.8106583992370333
37643,1.2448870837566164
37644,0.9214569197894678
37645,1.401512203514154
37646,0.7496938364595418
37647,1.1513781456586805
37648,2.1031436984544074
37649,3.051300928154231
37650,1.5958651083342588
37651,3.0667065391108146
37652,2.377867145479971
37653,2.8103978050305476
37654,2.8939389852968103
37655,2.6738085985316093
37656,2.249392282998522
37657,1.1346195778561459
37658,1.589690676123486
37659,2.664147829365514
37660,1.7441811956803113
37661,1.8331992438053706
37662,2.1742023158611694
37663,2.0578229970454194
37664,1.0541350132225915
37665,1.6210887493171922
37666,2.205397454030136
37667,3.428978452129612
37668,1.5773682802942837
37669,2.025808995641179
37670,2.382147951309396
37671,2.5233423698086725
37672,1.6397952820032966
37673,1.834088700140613
37674,2.010115716003856
37675,1.479148508034594
37676,0.8715356728163952
37677,0.5560683642377837
37678,1.1763931207650835
37679,1.1026938667840622
37680,3.2832336744864223
37681,1.3862408095968641
37682,2.4309803541094714
37683,2.730141962415855
37684,1.5641496762128413
37685,1.0531289110586566
37686,0.854138102219848
37687,3.115444930431029
37688,1.5258345829772546
37689,1.2094116609819907
37690,3.024649609335257
37691,3.9002076507835475
37692,4.317434990814181
37693,1.7662718579824994
37694,1.6638151379770474
37695,2.705421310299919
37696,1.9468401283370766
37697,2.544843317827281
37698,2.324090941591755
37699,1.4742968132207905
37700,1.0806489670800978
37701,3.240942740088566
37702,3.8101290729370882
37703,-0.18170748565181594
37704,1.1680365679234717
37705,2.4343380861489132
37706,3.2145158909921157
37707,3.1938946641851382
37708,1.8504516756221894
37709,4.081295248012229
37710,4.46377136479
37711,2.428173174003982
37712,3.4713398206056376
37713,2.3850923255348366
37714,0.9969907746409654
37715,2.7497163942164597
37716,2.23502959552647
37717,2.28786079434813
37718,2.807747733334863
37719,2.6596424475786575
37720,2.4115865255792066
37721,2.7059478360761906
37722,1.9110608818040637
37723,2.4126212182528253
37724,2.865698132860388
37725,2.7453356214370253
37726,1.7068645704328667
37727,3.9932149997052413
37728,0.5677590219390083
37729,4.13938690664381
37730,1.7027407540772657
37731,1.2974761288999233
37732,1.5299209605740998
37733,2.9053670750408105
37734,2.5543037770081805
37735,0.5167896843359592
37736,4.694808641101504
37737,1.3197048781288347
37738,1.290204735526903
37739,0.8936561659969304
37740,1.7648130226581353
37741,1.8528951661074766
37742,2.3133440706166004
37743,1.7783351236933957
37744,1.4564730887899597
37745,2.894059992227155
37746,1.4587030256456506
37747,2.8416646366128013
37748,0.8041858746681905
37749,1.0480462098850694
37750,1.3579447231008048
37751,3.260790932156765
37752,0.8037589387930641
37753,3.9110102873771617
37754,2.340197894897156
37755,3.595063245980246
37756,1.3612914423075866
37757,1.2959982433483108
37758,1.6687107508584538
37759,1.3568588938898776
37760,3.0564363511462007
37761,1.2447898773986283
37762,0.7746448347817672
37763,1.8558085757378842
37764,4.013084733298488
37765,2.178687688491625
37766,0.9999518412746531
37767,2.2855261646191183
37768,2.7975928179643934
37769,2.4984461878881516
37770,0.4677668839258351
37771,0.324260982260143
37772,1.7716905476742357
37773,2.7580701139228063
37774,4.065926828818701
37775,1.138136142123661
37776,2.7098891755181174
37777,0.5692694492562529
37778,2.0370656563263405
37779,3.5332125662786913
37780,1.8110035916479994
37781,2.2448402138853165
37782,2.994545029681108
37783,3.0980485465541525
37784,0.7060521191783615
37785,1.7982969529543533
37786,2.5406475516883686
37787,2.192344168475288
37788,2.0983635059916073
37789,3.2842786078184654
37790,2.929433444675565
37791,3.6014013324755094
37792,2.4709270241984447
37793,0.7985581040665481
37794,2.1021910272493587
37795,2.567753090663029
37796,1.8914780787049588
37797,2.0061585618623523
37798,3.659704753992541
37799,2.25042911257715
37800,3.1299796331297487
37801,2.615350231398667
37802,3.5284900896019464
37803,2.7006775011831294
37804,2.139042772614081
37805,2.059798653729872
37806,2.42482697476869
37807,3.2964199711730178
37808,1.1207427119879672
37809,1.5978344941492986
37810,0.26982766304870154
37811,1.758918384078428
37812,1.6061554718855695
37813,2.431212789086145
37814,1.6242193367770585
37815,2.3869820765963548
37816,2.415948055678462
37817,1.0579367622956588
37818,2.385632568656982
37819,0.2823418305678751
37820,1.2699396808852512
37821,3.0398941646696525
37822,2.3176744393313875
37823,2.922676166049934
37824,1.2023867031506095
37825,2.121911474305022
37826,0.8371851074497627
37827,1.6026951178945597
37828,2.578368812533653
37829,2.716166632651721
37830,2.31152910230007
37831,1.7409743750090434
37832,1.8148117759589604
37833,3.0890164275602814
37834,1.4282217933776051
37835,3.407808893859132
37836,1.6713136403339424
37837,1.40340675054689
37838,0.9008169863271309
37839,2.562424728351206
37840,0.9964886456013278
37841,2.377376362583618
37842,0.6062491231484441
37843,4.287809972915592
37844,1.6420077718735473
37845,2.2672632615326953
37846,0.9827797411354875
37847,1.9836283624395539
37848,3.187048636728538
37849,2.707360382796813
37850,2.3257758092911454
37851,1.1220381751700952
37852,2.6382683364911683
37853,3.3807379253262777
37854,2.3143511769853022
37855,2.849410211728386
37856,0.37683587752013814
37857,0.8856028133176235
37858,2.439226495571935
37859,2.420821514551231
37860,2.910482264452733
37861,2.3825202324700436
37862,0.9059020409605854
37863,2.9029505857455575
37864,1.8267147131669856
37865,1.1929002101390198
37866,2.047920850174516
37867,2.7358203596205772
37868,2.6461788480148645
37869,3.356525649941436
37870,2.5089826778503856
37871,0.9133486455449353
37872,3.066974023099197
37873,1.5027673652270974
37874,1.5121139796264012
37875,2.0997503490709946
37876,2.4393524700987794
37877,4.073233397400658
37878,2.0470209948659797
37879,2.6556056299204256
37880,0.6512967256814917
37881,2.2681039150848057
37882,2.2871005355584657
37883,1.2420661008747924
37884,1.656589643749447
37885,3.121432422015712
37886,1.7534409088138514
37887,1.0656712960637664
37888,1.3405054477709597
37889,2.820802314146148
37890,1.4849422941392372
37891,1.9486381812528153
37892,1.550912903935353
37893,0.7130254461489907
37894,4.108911276856604
37895,2.252408980607095
37896,2.5490294668594173
37897,2.026915819160415
37898,2.95240517480475
37899,2.077365583037561
37900,3.8409064051342177
37901,0.7872048779473213
37902,0.5808548795037209
37903,4.277726052853632
37904,3.1916829098290425
37905,4.235469634174366
37906,2.765101077063753
37907,1.6285721669521445
37908,1.5260883425277327
37909,2.321586863842219
37910,2.5428807851060338
37911,2.9030236265010854
37912,1.172825746597572
37913,2.0045328333975276
37914,2.6192562356512177
37915,1.9204706244580578
37916,1.5151119287895614
37917,2.0159732743793253
37918,1.1494932164621046
37919,2.4788085208122963
37920,4.240388267561451
37921,1.1534620536208826
37922,2.0842239750750844
37923,1.2103321610949342
37924,0.8939370148604178
37925,1.3062534321658779
37926,2.0227981743195773
37927,0.6260485861773055
37928,1.1040032935143567
37929,1.4745388751428692
37930,1.3464298019156207
37931,2.066513441990019
37932,2.7778866151636
37933,1.5671586613062967
37934,3.638578911365136
37935,1.49263603860403
37936,2.0587406361378617
37937,0.7430023141961533
37938,1.6626310101107007
37939,2.2230216221274053
37940,2.2101299108998638
37941,3.512374058590518
37942,1.4005503536146153
37943,2.2293666896052815
37944,2.401475508934757
37945,2.7733665621520354
37946,1.4869548005673385
37947,1.9501949552472202
37948,2.3288866938552357
37949,3.9152144151447685
37950,2.0316320585475207
37951,1.3196618896002572
37952,1.4658574215580047
37953,0.6479927097106801
37954,2.2959636811090522
37955,1.9120823301667942
37956,0.004154397928042286
37957,1.103395199815269
37958,2.8899653623326658
37959,1.1617840574830673
37960,2.2483848937046096
37961,1.2675310602566765
37962,1.141388664473444
37963,3.879801806511776
37964,1.143062934293663
37965,2.4556283991264785
37966,2.7839026785083547
37967,3.093188742670286
37968,2.6974214346515115
37969,1.6665481960762676
37970,1.5274584747729256
37971,2.849500304195522
37972,2.7213551117552868
37973,1.1380659952703573
37974,1.5771464415951681
37975,2.179369220009367
37976,2.1001136297066973
37977,3.0756107691785846
37978,1.4283645810324794
37979,1.5289259886575515
37980,1.185991196337447
37981,0.5044217886533386
37982,2.4189679205426993
37983,2.4650685509851256
37984,0.9908566577840972
37985,2.7960355473180423
37986,1.3133304489426094
37987,-0.06790357923340684
37988,2.914318681663011
37989,1.4847793601256476
37990,2.575158467878885
37991,1.9460979477618106
37992,2.241266805387219
37993,1.565612176809618
37994,0.5885528178314305
37995,1.2731825682761304
37996,2.3960780283807273
37997,2.9136035871873966
37998,0.4562242655263027
37999,2.314951799225596
38000,1.8843927707670964
38001,3.3651906402508174
38002,1.575617397448966
38003,2.3784499060200606
38004,2.3457692975690434
38005,-0.7004537128865111
38006,2.629499034213562
38007,2.4577638244149322
38008,1.0672029852568137
38009,2.7524158342883305
38010,1.4978384003897736
38011,0.7642689821276134
38012,1.4682247479100512
38013,3.661320798990783
38014,3.260628835167229
38015,1.8682897341071651
38016,1.511506705462239
38017,2.390207569645094
38018,2.0115308545335138
38019,3.711142041521085
38020,1.7930648180836424
38021,0.858270412956297
38022,0.7460817568175813
38023,3.085261132660178
38024,3.544666825130405
38025,2.162772990545773
38026,1.1330493522994156
38027,1.6890016897493934
38028,1.6315866597078506
38029,2.7243784936437083
38030,2.2309401007318677
38031,1.8710563475074544
38032,0.004986998927436481
38033,1.2874095857214922
38034,2.4818876510639045
38035,1.0348739510819396
38036,0.44928526960091597
38037,2.893934431801383
38038,2.0666718826603536
38039,1.7088489110548175
38040,1.4073151234766348
38041,1.3551926721662406
38042,1.9992940571085156
38043,2.0529325066939843
38044,2.9196481887188304
38045,0.9630392055663712
38046,1.7418586741396598
38047,1.3179072744170521
38048,1.9953623918076402
38049,2.025132365315902
38050,1.6556629987617812
38051,1.4558143500269385
38052,0.7334167776340357
38053,0.5240181023301347
38054,0.8690584144374225
38055,1.2803458081329628
38056,1.8424309060820574
38057,2.422578604242954
38058,1.8461282015134466
38059,2.3302890556477425
38060,1.978142653039359
38061,1.7252722650970567
38062,3.0255221724908687
38063,2.251226969941929
38064,3.4795675041180623
38065,2.9779050822594666
38066,2.4986828080021994
38067,1.7643858972891264
38068,0.9564841956676802
38069,1.7518162631332226
38070,2.3064084895430734
38071,2.0623833673688234
38072,3.13914402749192
38073,2.4457334808136335
38074,1.8206103221761902
38075,2.032228819602862
38076,1.2865844013575856
38077,2.436276901789582
38078,2.2279052788094282
38079,4.261890886871624
38080,2.037939290865373
38081,2.765891472770689
38082,2.7399110268755513
38083,1.6898832287922971
38084,3.5744495956645768
38085,2.3433576145736237
38086,1.1530845839346768
38087,0.6205329623726219
38088,2.3872520902067524
38089,2.3668379956213643
38090,2.5260990172030975
38091,1.1220241989424338
38092,2.0225334882979187
38093,2.590388146405615
38094,2.117749654168288
38095,2.4438971956910622
38096,3.5957880691332957
38097,1.1690092872212943
38098,1.5828014266021082
38099,1.3273907600326271
38100,4.180324431668097
38101,3.464280010271377
38102,2.0093194420989486
38103,2.0221436599897906
38104,1.7934034062244217
38105,2.0542342659551585
38106,3.6503571678140103
38107,2.2644055958549565
38108,2.798035021558275
38109,1.6456754605135293
38110,2.186066941967015
38111,2.116361326496695
38112,4.02505451601622
38113,2.8390364485223136
38114,3.330081652813906
38115,2.719310883647688
38116,1.5833802394162615
38117,3.96245131353167
38118,1.936185132112365
38119,1.9743104304722068
38120,1.9905907978312256
38121,2.173104546414352
38122,1.2416848479676055
38123,3.136109949796006
38124,1.727544717403576
38125,1.8300425628762564
38126,1.0444526575761754
38127,1.2602186109251743
38128,3.3341138588650954
38129,1.598197116709653
38130,0.2527109578407696
38131,1.5256304189368959
38132,0.5820261190312692
38133,0.7428974696655106
38134,1.4497801703364108
38135,1.529560233635986
38136,1.4993187796344078
38137,2.7236689571105304
38138,2.1925528381366544
38139,2.697413590042774
38140,3.4548033504572997
38141,2.5251712644908393
38142,1.2880881515666112
38143,2.6743003789717927
38144,1.4738122393475308
38145,0.9889347893186433
38146,2.268685994391448
38147,1.6040067934727928
38148,1.4425645156035838
38149,2.7344606670820415
38150,2.853159438350744
38151,3.3028389339504263
38152,0.7531214582173602
38153,3.8703781731292715
38154,1.8401372780691305
38155,3.3975302341037623
38156,1.7256733649364615
38157,2.128036313744506
38158,0.6655919094750429
38159,1.0124854862285941
38160,1.1803937887224238
38161,2.3018341205927473
38162,1.7968633531532618
38163,1.4370220740989224
38164,2.1334506275890766
38165,2.681464691602244
38166,2.467703853180232
38167,1.1211971269057812
38168,0.40809887852469884
38169,2.4221253194909016
38170,1.111358623225116
38171,1.439022689218092
38172,1.2606249858375413
38173,3.895032178373577
38174,1.8236658087971815
38175,1.4727538053625948
38176,1.5257590183552354
38177,3.60118746868912
38178,2.363488824366716
38179,1.5823757987333782
38180,1.489502575798103
38181,1.079199370678554
38182,2.87520201821332
38183,2.355401166263835
38184,1.0635465435477265
38185,2.632260947816725
38186,4.450984505071977
38187,2.703986859480495
38188,0.54939018344622
38189,0.7174062161668977
38190,2.0430109833770542
38191,1.2581737702199707
38192,1.6605174001117882
38193,2.047901256981464
38194,2.520144442397324
38195,1.726746903063767
38196,2.1246207933995502
38197,2.5904725960813044
38198,4.083991143455879
38199,0.7086982438837262
38200,1.2109841025067574
38201,1.2104046113315943
38202,1.9294412326383448
38203,2.4266978535508357
38204,1.304741490705195
38205,2.1856010426661703
38206,2.1831993996750345
38207,2.2131655396261127
38208,2.7491208221259846
38209,1.569692040844659
38210,2.0664371470062903
38211,0.7353055546045588
38212,2.1133836320733606
38213,3.2847554576236755
38214,1.420718995095615
38215,1.3745198431765198
38216,2.475134938990167
38217,3.2545915480320096
38218,0.30244733242825217
38219,2.1433578953047796
38220,1.5718900086030043
38221,1.2134004934572764
38222,2.041110843041155
38223,2.669735352957277
38224,0.9684620202016172
38225,0.9779503658677282
38226,2.01580530848177
38227,3.366668743884689
38228,2.252327064388818
38229,2.439515641224873
38230,1.1068679397093597
38231,2.1493121183934933
38232,1.7451293660890057
38233,3.2573306951541183
38234,3.384560243460975
38235,1.5508518383186685
38236,2.791597011658782
38237,2.660622038515316
38238,2.3948883932714367
38239,2.855437425847872
38240,3.168787325024128
38241,1.4812055187698965
38242,1.4406667190852933
38243,2.1982648577472137
38244,1.7836382784001787
38245,1.9770465086311042
38246,2.5571769288642914
38247,0.9488969037295945
38248,3.857730084153774
38249,2.557749627272157
38250,3.3243341642286706
38251,0.6243508533635567
38252,2.7875657076969302
38253,2.3530919216747845
38254,2.2616464810927095
38255,0.653509921781023
38256,1.964077112638198
38257,1.0601912293929217
38258,3.1309442457853853
38259,1.6988162078437696
38260,1.1157721255309159
38261,1.960124785777777
38262,0.9935723940434997
38263,2.8299680176279773
38264,3.6486293872489304
38265,1.408936602389768
38266,2.124362190418725
38267,1.5950194144129815
38268,0.564174462402816
38269,1.2977374405212971
38270,2.2526155808891124
38271,4.00634088083826
38272,1.9315205792094434
38273,4.823324256609284
38274,2.9952898374149837
38275,2.002232043366903
38276,3.368847482734786
38277,1.1118638603998299
38278,1.9265394637051578
38279,1.8203929233687175
38280,1.7691866158611764
38281,1.611340620935401
38282,0.24456348580791798
38283,3.045266990441589
38284,1.6571477364387437
38285,0.8037020247981086
38286,1.5962837692940104
38287,2.392983931955011
38288,1.461174389082131
38289,2.0082555026627675
38290,3.219796239532897
38291,1.6792707496200854
38292,0.9955508986644857
38293,1.9926187549793348
38294,1.1546234569571021
38295,2.8100858833790427
38296,1.1752822225817177
38297,2.148446942262994
38298,1.4398913051671522
38299,2.6942226088410264
38300,1.9270693832477903
38301,1.3421200532823891
38302,3.058268743332775
38303,1.7218008803691167
38304,2.1744457263574875
38305,2.1724664147670616
38306,1.5352429780401784
38307,3.295148447489316
38308,1.8714644171959987
38309,2.4688430853578485
38310,1.3145269476470207
38311,2.9915345150198034
38312,2.8545433325121685
38313,1.6715769774163591
38314,3.0465142540537817
38315,1.5894997279492284
38316,1.846308973315658
38317,3.117500590566132
38318,1.6127082048797092
38319,2.0274785427305284
38320,2.002616442343583
38321,2.6753542332702027
38322,2.7970782101440497
38323,1.149332183534248
38324,0.7981881436674416
38325,1.8476557176757187
38326,1.2371126551123266
38327,3.5354034800789558
38328,2.4184230238703366
38329,2.4954599525569847
38330,1.8469933890298285
38331,3.137531722734916
38332,2.5069125980590394
38333,1.818159487625726
